run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T163444572897Z_C2_AutoScanning_external_dvna_r2,C2_AutoScanning,external_dvna,external_open_source,2,external_20260713_r3_baselines,True,13.582998999976553,13.481968700012658,0,2,2,0,1,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.580747,0.0
20260713T163458381953Z_C3_PolicyOnly_external_dvna_r2,C3_PolicyOnly,external_dvna,external_open_source,2,external_20260713_r3_baselines,True,13.779425200016703,13.568092400033493,0,2,2,0,1,0,opa,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.662351,0.0
20260713T163512383905Z_C4_AgentsOnly_external_dvna_r2,C4_AgentsOnly,external_dvna,external_open_source,2,external_20260713_r3_baselines,True,26.416558100027032,26.187462100177072,0,2,0,0,0,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,13.622189,0.013222
20260713T163539099706Z_C5_SecFlowOps_external_dvna_r2,C5_SecFlowOps,external_dvna,external_open_source,2,external_20260713_r3_baselines,True,26.966919799975585,26.704700900008902,0,2,0,0,0,0,opa,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,13.756698,0.0181
20260713T163606298336Z_C1_NonBlockingScanning_external_requests_r3,C1_NonBlockingScanning,external_requests,external_open_source,3,external_20260713_r3_baselines,True,13.894096400006674,13.783654299972113,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163620415289Z_C2_AutoScanning_external_requests_r3,C2_AutoScanning,external_requests,external_open_source,3,external_20260713_r3_baselines,True,13.96582490002038,13.841445500089321,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163634745605Z_C3_PolicyOnly_external_requests_r3,C3_PolicyOnly,external_requests,external_open_source,3,external_20260713_r3_baselines,True,15.783931399986614,15.55359500006307,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163650734554Z_C4_AgentsOnly_external_requests_r3,C4_AgentsOnly,external_requests,external_open_source,3,external_20260713_r3_baselines,True,29.21190990001196,28.03039870003704,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163720138138Z_C5_SecFlowOps_external_requests_r3,C5_SecFlowOps,external_requests,external_open_source,3,external_20260713_r3_baselines,True,28.789387699973304,27.435019799973816,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163749130109Z_C1_NonBlockingScanning_external_flask_r3,C1_NonBlockingScanning,external_flask,external_open_source,3,external_20260713_r3_baselines,True,14.963568900013342,14.84472839999944,0,13,13,0,1,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.961618,0.0
20260713T163804480976Z_C2_AutoScanning_external_flask_r3,C2_AutoScanning,external_flask,external_open_source,3,external_20260713_r3_baselines,True,14.61758879997069,14.50068270007614,0,13,13,0,1,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.615776,0.0
