run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T191055289131Z_C0_BuildOnly_full_alpha_clean_r1,C0_BuildOnly,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,0.22990420000860468,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T191055599089Z_C1_NonBlockingScanning_full_alpha_clean_r1,C1_NonBlockingScanning,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,21.286335100012366,21.009996000037063,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.284617,0.0
20260713T191116955022Z_C2_AutoScanning_full_alpha_clean_r1,C2_AutoScanning,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,20.784435699984897,20.480162699939683,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.782231,0.0
20260713T191137795158Z_C3_PolicyOnly_full_alpha_clean_r1,C3_PolicyOnly,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,20.93459190003341,20.54484849999426,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.80426,0.0
20260713T191158783886Z_C4_AgentsOnly_full_alpha_clean_r1,C4_AgentsOnly,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,42.10104679997312,41.48836620012298,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.259569,0.0
20260713T191240938697Z_C5_SecFlowOps_full_alpha_clean_r1,C5_SecFlowOps,full_alpha_clean,clean,1,full_protocol_20260713_rigorous,True,41.80798629997298,40.95426420000149,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.991689,0.0
20260713T191322819997Z_C0_BuildOnly_full_alpha_vulnerable_dependency_r1,C0_BuildOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,0.2407991000218317,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T191323124177Z_C1_NonBlockingScanning_full_alpha_vulnerable_dependency_r1,C1_NonBlockingScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,20.701337400008924,20.4134553000913,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.698185,0.0
20260713T191343879006Z_C2_AutoScanning_full_alpha_vulnerable_dependency_r1,C2_AutoScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,20.520972300029825,20.24489310005447,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.518321,0.0
20260713T191404480245Z_C3_PolicyOnly_full_alpha_vulnerable_dependency_r1,C3_PolicyOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,False,20.832098100043368,20.443095099995844,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.719567,0.0
20260713T191425364909Z_C4_AgentsOnly_full_alpha_vulnerable_dependency_r1,C4_AgentsOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,42.298781499965116,41.69507839990547,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.621459,0.279639
20260713T191507721044Z_C5_SecFlowOps_full_alpha_vulnerable_dependency_r1,C5_SecFlowOps,full_alpha_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,45.02550230000634,44.231755499960855,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,22.884424,0.301099
20260713T191552802814Z_C0_BuildOnly_full_alpha_fake_secret_r1,C0_BuildOnly,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,0.2332870999816805,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T191553098234Z_C1_NonBlockingScanning_full_alpha_fake_secret_r1,C1_NonBlockingScanning,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,21.955193800036795,21.6902742999373,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.952047,0.0
20260713T191615118967Z_C2_AutoScanning_full_alpha_fake_secret_r1,C2_AutoScanning,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,20.757879800046794,20.43050709995441,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.755637,0.0
20260713T191635934782Z_C3_PolicyOnly_full_alpha_fake_secret_r1,C3_PolicyOnly,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,False,20.706188199983444,20.318753899948206,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.585376,0.0
20260713T191656701739Z_C4_AgentsOnly_full_alpha_fake_secret_r1,C4_AgentsOnly,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,41.51087080000434,40.94942809996428,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.788614,0.238515
20260713T191738275526Z_C5_SecFlowOps_full_alpha_fake_secret_r1,C5_SecFlowOps,full_alpha_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,42.19224879995454,41.37068869994255,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.902467,0.269633
20260713T191820524079Z_C0_BuildOnly_full_alpha_sast_reflected_xss_r1,C0_BuildOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,0.22068119997857139,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T191820824252Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r1,C1_NonBlockingScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,21.017908299982082,20.75771390000591,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,21.015901,0.0
20260713T191841896166Z_C2_AutoScanning_full_alpha_sast_reflected_xss_r1,C2_AutoScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,20.724417400022503,20.466923400002997,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.722727,0.0
20260713T191902673208Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r1,C3_PolicyOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,21.106369299988728,20.703749700041953,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.979967,0.0
20260713T191923832616Z_C4_AgentsOnly_full_alpha_sast_reflected_xss_r1,C4_AgentsOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,44.51637690002099,43.867668899998534,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.935747,0.311408
20260713T192008403905Z_C5_SecFlowOps_full_alpha_sast_reflected_xss_r1,C5_SecFlowOps,full_alpha_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,41.34926699998323,40.6322921999963,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.498279,0.240789
20260713T192049811545Z_C0_BuildOnly_full_alpha_sast_sql_injection_r1,C0_BuildOnly,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,0.2601701999665238,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T192050139631Z_C1_NonBlockingScanning_full_alpha_sast_sql_injection_r1,C1_NonBlockingScanning,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,21.170930799969938,20.70802200003527,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.169166,0.0
20260713T192111409226Z_C2_AutoScanning_full_alpha_sast_sql_injection_r1,C2_AutoScanning,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,21.470125199994072,21.20736160001252,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.468328,0.0
20260713T192132935134Z_C3_PolicyOnly_full_alpha_sast_sql_injection_r1,C3_PolicyOnly,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,21.058590799977537,20.64301829994656,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.94772,0.0
20260713T192154047706Z_C4_AgentsOnly_full_alpha_sast_sql_injection_r1,C4_AgentsOnly,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,41.54344969999511,40.97882360010408,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.814736,0.23328
20260713T192235647250Z_C5_SecFlowOps_full_alpha_sast_sql_injection_r1,C5_SecFlowOps,full_alpha_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,41.644369799993,40.98156059999019,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.663382,0.216885
20260713T192317345315Z_C0_BuildOnly_full_alpha_docker_misconfiguration_r1,C0_BuildOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,0.225750399986282,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T192317640639Z_C1_NonBlockingScanning_full_alpha_docker_misconfiguration_r1,C1_NonBlockingScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.902768199972343,20.568162900046445,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.900067,0.0
20260713T192338606063Z_C2_AutoScanning_full_alpha_docker_misconfiguration_r1,C2_AutoScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,20.31508590001613,20.026990400103386,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.31314,0.0
20260713T192358977091Z_C3_PolicyOnly_full_alpha_docker_misconfiguration_r1,C3_PolicyOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,21.7529667999479,21.306829599954654,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,21.585223,0.0
20260713T192420788675Z_C4_AgentsOnly_full_alpha_docker_misconfiguration_r1,C4_AgentsOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,41.40118410001742,40.807333000178915,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.512195,0.242699
20260713T192502249758Z_C5_SecFlowOps_full_alpha_docker_misconfiguration_r1,C5_SecFlowOps,full_alpha_docker_misconfiguration,docker_misconfiguration,1,full_protocol_20260713_rigorous,True,41.56824609998148,40.85247669997625,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.83604,0.226633
20260713T192543874897Z_C0_BuildOnly_full_alpha_k8s_misconfiguration_r1,C0_BuildOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,0.2330591999925673,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T192544169186Z_C1_NonBlockingScanning_full_alpha_k8s_misconfiguration_r1,C1_NonBlockingScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,20.78538060002029,20.493243099946994,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.782422,0.0
20260713T192605012147Z_C2_AutoScanning_full_alpha_k8s_misconfiguration_r1,C2_AutoScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,20.73565079999389,20.4536008000141,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.733759,0.0
20260713T192625809257Z_C3_PolicyOnly_full_alpha_k8s_misconfiguration_r1,C3_PolicyOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,21.209553399996366,20.795965500059538,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,21.070236,0.0
20260713T192647072554Z_C4_AgentsOnly_full_alpha_k8s_misconfiguration_r1,C4_AgentsOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,43.780708500009496,43.2183089000755,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.756246,0.226628
20260713T192730913005Z_C5_SecFlowOps_full_alpha_k8s_misconfiguration_r1,C5_SecFlowOps,full_alpha_k8s_misconfiguration,k8s_misconfiguration,1,full_protocol_20260713_rigorous,True,39.416373200016096,38.648623100016266,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.196266,0.218754
20260713T192810436158Z_C0_BuildOnly_full_alpha_multi_layer_r1,C0_BuildOnly,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,0.35498980002012104,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T192810875978Z_C1_NonBlockingScanning_full_alpha_multi_layer_r1,C1_NonBlockingScanning,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,19.467428800009657,19.178374900016934,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.462911,0.0
20260713T192830415905Z_C2_AutoScanning_full_alpha_multi_layer_r1,C2_AutoScanning,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,20.770293900044635,20.269613799988292,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.767469,0.0
20260713T192851258081Z_C3_PolicyOnly_full_alpha_multi_layer_r1,C3_PolicyOnly,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,False,23.735676200012676,23.349604299932253,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,23.618205,0.0
20260713T192915051937Z_C4_AgentsOnly_full_alpha_multi_layer_r1,C4_AgentsOnly,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,41.31137650000164,40.750481399998534,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,21.131638,0.24545
20260713T192956415314Z_C5_SecFlowOps_full_alpha_multi_layer_r1,C5_SecFlowOps,full_alpha_multi_layer,multi_layer,1,full_protocol_20260713_rigorous,True,41.254367399960756,40.57384920003824,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,21.636682,0.228614
20260713T193037727148Z_C0_BuildOnly_full_beta_clean_r1,C0_BuildOnly,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,0.2041744000161998,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T193037990185Z_C1_NonBlockingScanning_full_beta_clean_r1,C1_NonBlockingScanning,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,19.842250600049738,19.59575999993831,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.838978,0.0
20260713T193057897124Z_C2_AutoScanning_full_beta_clean_r1,C2_AutoScanning,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,21.624715299985837,21.373654399998486,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.62229,0.0
20260713T193119577994Z_C3_PolicyOnly_full_beta_clean_r1,C3_PolicyOnly,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,20.43956759996945,20.054030900006182,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.331801,0.0
20260713T193140072848Z_C4_AgentsOnly_full_beta_clean_r1,C4_AgentsOnly,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,41.194118400046136,40.619843199907336,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.055421,0.0
20260713T193221316743Z_C5_SecFlowOps_full_beta_clean_r1,C5_SecFlowOps,full_beta_clean,clean,1,full_protocol_20260713_rigorous,True,40.94411610002862,40.184967200038955,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.806623,0.0
20260713T193302312842Z_C0_BuildOnly_full_beta_vulnerable_dependency_r1,C0_BuildOnly,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,0.2628172999829985,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T193302654843Z_C1_NonBlockingScanning_full_beta_vulnerable_dependency_r1,C1_NonBlockingScanning,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,20.02246330003254,19.712066000094637,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.019432,0.0
20260713T193322741810Z_C2_AutoScanning_full_beta_vulnerable_dependency_r1,C2_AutoScanning,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,20.839381199970376,20.51703729998553,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.835994,0.0
20260713T193343634512Z_C3_PolicyOnly_full_beta_vulnerable_dependency_r1,C3_PolicyOnly,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,False,20.748423299985006,20.335313199961092,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.634619,0.0
20260713T193404433468Z_C4_AgentsOnly_full_beta_vulnerable_dependency_r1,C4_AgentsOnly,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,39.87327979999827,39.31527769996319,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.056131,0.216089
20260713T193444368842Z_C5_SecFlowOps_full_beta_vulnerable_dependency_r1,C5_SecFlowOps,full_beta_vulnerable_dependency,vulnerable_dependency,1,full_protocol_20260713_rigorous,True,39.54574919998413,38.8678584000445,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,19.478806,0.233506
20260713T193523964360Z_C0_BuildOnly_full_beta_fake_secret_r1,C0_BuildOnly,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,0.20369180000852793,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T193524226883Z_C1_NonBlockingScanning_full_beta_fake_secret_r1,C1_NonBlockingScanning,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,19.728843399963807,19.473998499976005,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.726334,0.0
20260713T193544008251Z_C2_AutoScanning_full_beta_fake_secret_r1,C2_AutoScanning,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,20.229798000014853,19.973828600079287,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.226522,0.0
20260713T193604291631Z_C3_PolicyOnly_full_beta_fake_secret_r1,C3_PolicyOnly,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,False,20.823435899976175,20.308902099961415,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.713412,0.0
20260713T193625188053Z_C4_AgentsOnly_full_beta_fake_secret_r1,C4_AgentsOnly,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,39.85778959997697,39.322377599950414,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.002558,0.205633
20260713T193705105826Z_C5_SecFlowOps_full_beta_fake_secret_r1,C5_SecFlowOps,full_beta_fake_secret,fake_secret,1,full_protocol_20260713_rigorous,True,40.29797549999785,39.63548840006115,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.851688,0.237743
20260713T193745458911Z_C0_BuildOnly_full_beta_sast_reflected_xss_r1,C0_BuildOnly,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,0.208868799963966,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T193745731130Z_C1_NonBlockingScanning_full_beta_sast_reflected_xss_r1,C1_NonBlockingScanning,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,20.12592640001094,19.839785400021356,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.12368,0.0
20260713T193805908736Z_C2_AutoScanning_full_beta_sast_reflected_xss_r1,C2_AutoScanning,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,20.187200499989558,19.874273799883667,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.185341,0.0
20260713T193826157147Z_C3_PolicyOnly_full_beta_sast_reflected_xss_r1,C3_PolicyOnly,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,20.16525640001055,19.77069980005035,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.046237,0.0
20260713T193846375654Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r1,C4_AgentsOnly,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,40.31702519999817,39.8076890000375,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.360448,0.207874
20260713T193926745960Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r1,C5_SecFlowOps,full_beta_sast_reflected_xss,sast_reflected_xss,1,full_protocol_20260713_rigorous,True,40.68462610000279,40.01480729994364,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,19.993595,0.210757
20260713T194007481766Z_C0_BuildOnly_full_beta_sast_sql_injection_r1,C0_BuildOnly,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,0.21648730000015348,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T194007753919Z_C1_NonBlockingScanning_full_beta_sast_sql_injection_r1,C1_NonBlockingScanning,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,21.01071309996769,20.703321799985133,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.008687,0.0
20260713T194028832675Z_C2_AutoScanning_full_beta_sast_sql_injection_r1,C2_AutoScanning,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,19.956089300045278,19.699450300016906,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.953931,0.0
20260713T194048842941Z_C3_PolicyOnly_full_beta_sast_sql_injection_r1,C3_PolicyOnly,full_beta_sast_sql_injection,sast_sql_injection,1,full_protocol_20260713_rigorous,True,20.224301900016144,19.87302020000061,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.115378,0.0
