run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T133728119601Z_C2_AutoScanning_controlled_api_xxl_r1,C2_AutoScanning,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,9.23125519999303,8.88191660004668,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.227418,0.0
20260713T133737774193Z_C3_PolicyOnly_controlled_api_xxl_r1,C3_PolicyOnly,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,False,9.480618999979924,9.117525200068485,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.369316,0.0
20260713T133747553266Z_C4_AgentsOnly_controlled_api_xxl_r1,C4_AgentsOnly,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,16.802007400023285,16.273733900045045,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.310219,0.212598
20260713T133804616237Z_C5_SecFlowOps_controlled_api_xxl_r1,C5_SecFlowOps,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,16.46532820002176,15.84480199997779,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.321681,0.217027
20260713T133821354815Z_C0_BuildOnly_controlled_api_s_r2,C0_BuildOnly,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,True,0.2073575999820605,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T133821621692Z_C1_NonBlockingScanning_controlled_api_s_r2,C1_NonBlockingScanning,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,True,8.492981599993072,8.261816600046586,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.490466,0.0
20260713T133830169700Z_C2_AutoScanning_controlled_api_s_r2,C2_AutoScanning,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,True,9.025242200004868,8.747728599992115,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.022826,0.0
20260713T133839254398Z_C3_PolicyOnly_controlled_api_s_r2,C3_PolicyOnly,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,False,9.799129899998661,9.450326800113544,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.69363,0.0
20260713T133849107760Z_C4_AgentsOnly_controlled_api_s_r2,C4_AgentsOnly,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,True,16.986560699995607,16.298350299999584,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.677978,0.360372
20260713T133906146517Z_C5_SecFlowOps_controlled_api_s_r2,C5_SecFlowOps,controlled_api_s,controlled_multi_layer,2,expanded_20260713_cached_r3,True,18.01518600003328,17.19390100002056,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,7.944013,0.350992
20260713T133924225381Z_C0_BuildOnly_controlled_api_m_r2,C0_BuildOnly,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,True,0.29118040000321344,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T133924633012Z_C1_NonBlockingScanning_controlled_api_m_r2,C1_NonBlockingScanning,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,True,8.488205500005279,8.239241799921729,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.485139,0.0
20260713T133933194659Z_C2_AutoScanning_controlled_api_m_r2,C2_AutoScanning,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,True,12.140161299961619,11.901347499981057,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,12.137598,0.0
20260713T133945407132Z_C3_PolicyOnly_controlled_api_m_r2,C3_PolicyOnly,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,False,11.192358700034674,10.67506580002373,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,11.031887,0.0
20260713T133956694924Z_C4_AgentsOnly_controlled_api_m_r2,C4_AgentsOnly,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,True,19.296096200007014,18.509990000049584,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,10.96772,0.279301
20260713T134016143036Z_C5_SecFlowOps_controlled_api_m_r2,C5_SecFlowOps,controlled_api_m,controlled_multi_layer,2,expanded_20260713_cached_r3,True,15.908491800015327,15.144785800017416,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,7.880627,0.288032
20260713T134032145774Z_C0_BuildOnly_controlled_api_l_r2,C0_BuildOnly,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,True,0.18098880001343787,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134032424737Z_C1_NonBlockingScanning_controlled_api_l_r2,C1_NonBlockingScanning,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,True,8.050475399999414,7.824878700077534,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.047798,0.0
20260713T134040575095Z_C2_AutoScanning_controlled_api_l_r2,C2_AutoScanning,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,True,8.144191399973352,7.889546999998856,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.141674,0.0
20260713T134048826343Z_C3_PolicyOnly_controlled_api_l_r2,C3_PolicyOnly,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,False,8.311167300038505,7.960267299960833,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.196825,0.0
20260713T134057238968Z_C4_AgentsOnly_controlled_api_l_r2,C4_AgentsOnly,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,True,15.94896740000695,15.413608299975749,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.349799,0.222588
20260713T134113318349Z_C5_SecFlowOps_controlled_api_l_r2,C5_SecFlowOps,controlled_api_l,controlled_multi_layer,2,expanded_20260713_cached_r3,True,18.041490399977192,17.339005500019994,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,9.40865,0.24714
20260713T134131457833Z_C0_BuildOnly_controlled_api_xl_r2,C0_BuildOnly,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,0.3473206000053324,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134131987605Z_C1_NonBlockingScanning_controlled_api_xl_r2,C1_NonBlockingScanning,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,9.696382599999197,9.295926699996926,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.693611,0.0
20260713T134141962021Z_C2_AutoScanning_controlled_api_xl_r2,C2_AutoScanning,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,9.04645259998506,8.721137599961367,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.04337,0.0
20260713T134151199984Z_C3_PolicyOnly_controlled_api_xl_r2,C3_PolicyOnly,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,False,9.235059299971908,8.830615299986675,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.077251,0.0
20260713T134200641258Z_C4_AgentsOnly_controlled_api_xl_r2,C4_AgentsOnly,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,17.404542299977038,16.719862599973567,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,9.1396,0.268909
20260713T134218306444Z_C5_SecFlowOps_controlled_api_xl_r2,C5_SecFlowOps,controlled_api_xl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,18.252931500028353,17.510214700072538,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,9.946256,0.238292
20260713T134236796608Z_C0_BuildOnly_controlled_api_xxl_r2,C0_BuildOnly,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,0.20296670001698658,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134237268901Z_C1_NonBlockingScanning_controlled_api_xxl_r2,C1_NonBlockingScanning,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,9.09514519997174,8.84083240001928,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.092431,0.0
20260713T134246632585Z_C2_AutoScanning_controlled_api_xxl_r2,C2_AutoScanning,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,8.476597800035961,8.157603500061668,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.473804,0.0
20260713T134255415636Z_C3_PolicyOnly_controlled_api_xxl_r2,C3_PolicyOnly,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,False,9.2334039999987,8.905523800000083,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.131448,0.0
20260713T134304948408Z_C4_AgentsOnly_controlled_api_xxl_r2,C4_AgentsOnly,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,16.980155600002035,16.485100400052033,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.329804,0.211499
20260713T134322202126Z_C5_SecFlowOps_controlled_api_xxl_r2,C5_SecFlowOps,controlled_api_xxl,controlled_multi_layer,2,expanded_20260713_cached_r3,True,17.358102899976075,16.735714000067674,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.865067,0.221644
20260713T134339825182Z_C0_BuildOnly_controlled_api_s_r3,C0_BuildOnly,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,True,0.17716009996365756,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134340053610Z_C1_NonBlockingScanning_controlled_api_s_r3,C1_NonBlockingScanning,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,True,8.366594200022519,8.134512700024061,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.364286,0.0
20260713T134348470898Z_C2_AutoScanning_controlled_api_s_r3,C2_AutoScanning,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,True,8.037686499999836,7.798516499926336,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.034253,0.0
20260713T134356564142Z_C3_PolicyOnly_controlled_api_s_r3,C3_PolicyOnly,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,False,8.661835100036114,8.22083470004145,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.528787,0.0
20260713T134405288139Z_C4_AgentsOnly_controlled_api_s_r3,C4_AgentsOnly,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,True,17.13785390002886,16.436822300078347,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,9.084539,0.358907
20260713T134422518861Z_C5_SecFlowOps_controlled_api_s_r3,C5_SecFlowOps,controlled_api_s,controlled_multi_layer,3,expanded_20260713_cached_r3,True,16.79131410003174,16.164889499894343,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.481689,0.227041
20260713T134439361443Z_C0_BuildOnly_controlled_api_m_r3,C0_BuildOnly,controlled_api_m,controlled_multi_layer,3,expanded_20260713_cached_r3,True,0.1794717000448145,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134439610492Z_C1_NonBlockingScanning_controlled_api_m_r3,C1_NonBlockingScanning,controlled_api_m,controlled_multi_layer,3,expanded_20260713_cached_r3,True,8.87581290001981,8.626404299924616,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.872502,0.0
