run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260714T115213845542Z_C5_SecFlowOps_external_morgan_r1,priority_validation_extended_external,C5_SecFlowOps,external_morgan,unknown,external_oss_middleware,javascript;npm,16,3560,1,True,39.458872099989094,0.028626399987842888,1.2209513999987394,18.762938800035045,0.42585739999776706,1.2369392000255175,17.17212590004783,0.40779279998969287,20.40974760003155,18.81685790006304,39.22660550009459,0.0015269999857991934,0.08366479998221621
20260714T115253363801Z_C1_NonBlockingScanning_external_nodegoat_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,1,True,19.90258829999948,0.033791900030337274,2.196770699985791,16.990359299990814,0.6142241000197828,0.0,0.0,0.0,19.801354099996388,0.0,19.801354099996388,0.0,0.0
20260714T115313443882Z_C4_AgentsOnly_external_nodegoat_r1,priority_validation_extended_external,C4_AgentsOnly,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,1,True,659.2026155000203,0.028435299987904727,1.5063315000152215,583.6768133000005,0.6883984000305645,12.800104199966881,26.9473597999895,2.6308734999620356,585.8715432000463,42.378337499918416,628.2498806999647,30.771471200045198,0.0
20260714T120412821432Z_C5_SecFlowOps_external_nodegoat_r1,priority_validation_extended_external,C5_SecFlowOps,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,1,False,99.47746399999596,0.03823020000709221,2.8235800999682397,34.63678760000039,0.9845165999722667,8.827732699981425,22.4316396000213,1.2314194000209682,38.444884299940895,32.49079170002369,70.93567599996459,28.2241182999569,0.11181510001188144
20260714T120552541986Z_C1_NonBlockingScanning_external_dvna_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_dvna,unknown,external_security_benchmark,javascript;npm;docker,151,12278,1,True,31.078405700041912,0.03200970002217218,3.1240509999915957,26.989120300044306,0.8495398999657482,0.0,0.0,0.0,30.96271120000165,0.0,30.96271120000165,0.0,0.0
20260714T120623887728Z_C4_AgentsOnly_external_dvna_r1,priority_validation_extended_external,C4_AgentsOnly,external_dvna,unknown,external_security_benchmark,javascript;npm;docker,151,12278,1,True,71.47935069998493,0.04612230003112927,2.958305799984373,34.808337899972685,0.7331563000334427,2.398689199995715,29.1287297999952,1.2049785999697633,38.4997999999905,32.73239759996068,71.23219759995118,0.025801900017540902,0.0
20260714T120735796408Z_C5_SecFlowOps_external_dvna_r1,priority_validation_extended_external,C5_SecFlowOps,external_dvna,unknown,external_security_benchmark,javascript;npm;docker,151,12278,1,True,61.43847549997736,0.04126820003148168,2.804575699963607,29.4410716999555,0.7311644000001252,2.240309300017543,25.11269129998982,0.7515597000019625,32.97681179991923,28.104560300009325,61.08137209992856,0.02714600000763312,0.10858300002291799
20260714T120837530542Z_C1_NonBlockingScanning_external_gorilla_mux_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_gorilla_mux,unknown,external_oss_library,go,27,8567,1,True,24.844802300038282,0.03680300002451986,1.6364140000077896,22.247290200029965,0.8573159999796189,0.0,0.0,0.0,24.741020200017374,0.0,24.741020200017374,0.0,0.0
20260714T120902465683Z_C4_AgentsOnly_external_gorilla_mux_r1,priority_validation_extended_external,C4_AgentsOnly,external_gorilla_mux,unknown,external_oss_library,go,27,8567,1,True,85.76155579998158,0.044053299992810935,2.4586261000367813,45.056260099983774,0.8968244999996386,8.677579599956516,27.930780599999707,0.48554930003592744,48.411710700020194,37.09390949999215,85.50562020001234,0.0027961000450886786,0.0
20260714T121028351690Z_C5_SecFlowOps_external_gorilla_mux_r1,priority_validation_extended_external,C5_SecFlowOps,external_gorilla_mux,unknown,external_oss_library,go,27,8567,1,True,66.44715070002712,0.038552200014237314,1.6486649999860674,28.173270799976308,0.7830502000288107,2.4980203000013717,30.712877199985087,0.6318860999890603,30.604985999991186,33.84278359997552,64.4477695999667,0.0032836999744176865,1.788131799956318
20260714T121135124447Z_C1_NonBlockingScanning_external_gorilla_websocket_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_gorilla_websocket,unknown,external_oss_library,go,49,8639,1,True,26.103840800002217,0.07438270002603531,2.479844899964519,22.965721599990502,0.5020552000496536,0.0,0.0,0.0,25.947621700004674,0.0,25.947621700004674,0.0,0.0
20260714T121202036102Z_C4_AgentsOnly_external_gorilla_websocket_r1,priority_validation_extended_external,C4_AgentsOnly,external_gorilla_websocket,unknown,external_oss_library,go,49,8639,1,True,44.76113229995826,0.031304000003729016,1.5308724999777041,20.18078019999666,0.5868438000325114,1.425832300039474,20.424232299963478,0.4405770999728702,22.298496500006877,22.290641699975822,44.5891381999827,0.01123060000827536,0.0
20260714T121246911546Z_C5_SecFlowOps_external_gorilla_websocket_r1,priority_validation_extended_external,C5_SecFlowOps,external_gorilla_websocket,unknown,external_oss_library,go,49,8639,1,False,44.96024720004061,0.033997500024270266,1.4916014000191353,20.413045799999963,0.47576760000083596,1.3941390999825671,20.43749729997944,0.4468796000001021,22.380414800019935,22.27851599996211,44.658930799982045,0.01196250005159527,0.11249869997845963
