run_id,configuration,repo,scenario,repetition,status,metadata_path,notes
20260713T162506014614Z_C3_PolicyOnly_external_nodegoat_r1,C3_PolicyOnly,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162506014614Z_C3_PolicyOnly_external_nodegoat_r1\metadata.json,local
20260713T162520436951Z_C4_AgentsOnly_external_nodegoat_r1,C4_AgentsOnly,external_nodegoat,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162520436951Z_C4_AgentsOnly_external_nodegoat_r1\metadata.json,local
20260713T162546967795Z_C5_SecFlowOps_external_nodegoat_r1,C5_SecFlowOps,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162546967795Z_C5_SecFlowOps_external_nodegoat_r1\metadata.json,local
20260713T162614046352Z_C1_NonBlockingScanning_external_dvna_r1,C1_NonBlockingScanning,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162614046352Z_C1_NonBlockingScanning_external_dvna_r1\metadata.json,local
20260713T162628011989Z_C2_AutoScanning_external_dvna_r1,C2_AutoScanning,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162628011989Z_C2_AutoScanning_external_dvna_r1\metadata.json,local
20260713T162641169819Z_C3_PolicyOnly_external_dvna_r1,C3_PolicyOnly,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162641169819Z_C3_PolicyOnly_external_dvna_r1\metadata.json,local
20260713T162655088487Z_C4_AgentsOnly_external_dvna_r1,C4_AgentsOnly,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162655088487Z_C4_AgentsOnly_external_dvna_r1\metadata.json,local
20260713T162720978530Z_C5_SecFlowOps_external_dvna_r1,C5_SecFlowOps,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162720978530Z_C5_SecFlowOps_external_dvna_r1\metadata.json,local
20260713T162747245557Z_C1_NonBlockingScanning_external_requests_r2,C1_NonBlockingScanning,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162747245557Z_C1_NonBlockingScanning_external_requests_r2\metadata.json,local
20260713T162800408241Z_C2_AutoScanning_external_requests_r2,C2_AutoScanning,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162800408241Z_C2_AutoScanning_external_requests_r2\metadata.json,local
20260713T162813846033Z_C3_PolicyOnly_external_requests_r2,C3_PolicyOnly,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162813846033Z_C3_PolicyOnly_external_requests_r2\metadata.json,local
20260713T162828587173Z_C4_AgentsOnly_external_requests_r2,C4_AgentsOnly,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162828587173Z_C4_AgentsOnly_external_requests_r2\metadata.json,local
20260713T162857043089Z_C5_SecFlowOps_external_requests_r2,C5_SecFlowOps,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162857043089Z_C5_SecFlowOps_external_requests_r2\metadata.json,local
20260713T162926443102Z_C1_NonBlockingScanning_external_flask_r2,C1_NonBlockingScanning,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162926443102Z_C1_NonBlockingScanning_external_flask_r2\metadata.json,local
20260713T162942168386Z_C2_AutoScanning_external_flask_r2,C2_AutoScanning,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162942168386Z_C2_AutoScanning_external_flask_r2\metadata.json,local
20260713T162958228266Z_C3_PolicyOnly_external_flask_r2,C3_PolicyOnly,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T162958228266Z_C3_PolicyOnly_external_flask_r2\metadata.json,local
20260713T163012960546Z_C4_AgentsOnly_external_flask_r2,C4_AgentsOnly,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163012960546Z_C4_AgentsOnly_external_flask_r2\metadata.json,local
20260713T163041817375Z_C5_SecFlowOps_external_flask_r2,C5_SecFlowOps,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163041817375Z_C5_SecFlowOps_external_flask_r2\metadata.json,local
20260713T163113679111Z_C1_NonBlockingScanning_external_express_r2,C1_NonBlockingScanning,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163113679111Z_C1_NonBlockingScanning_external_express_r2\metadata.json,local
20260713T163128408296Z_C2_AutoScanning_external_express_r2,C2_AutoScanning,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163128408296Z_C2_AutoScanning_external_express_r2\metadata.json,local
20260713T163142564858Z_C3_PolicyOnly_external_express_r2,C3_PolicyOnly,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163142564858Z_C3_PolicyOnly_external_express_r2\metadata.json,local
20260713T163156704359Z_C4_AgentsOnly_external_express_r2,C4_AgentsOnly,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163156704359Z_C4_AgentsOnly_external_express_r2\metadata.json,local
20260713T163225296542Z_C5_SecFlowOps_external_express_r2,C5_SecFlowOps,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163225296542Z_C5_SecFlowOps_external_express_r2\metadata.json,local
20260713T163254850882Z_C1_NonBlockingScanning_external_nodegoat_r2,C1_NonBlockingScanning,external_nodegoat,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163254850882Z_C1_NonBlockingScanning_external_nodegoat_r2\metadata.json,local
20260713T163309186472Z_C2_AutoScanning_external_nodegoat_r2,C2_AutoScanning,external_nodegoat,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163309186472Z_C2_AutoScanning_external_nodegoat_r2\metadata.json,local
20260713T163323142776Z_C3_PolicyOnly_external_nodegoat_r2,C3_PolicyOnly,external_nodegoat,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163323142776Z_C3_PolicyOnly_external_nodegoat_r2\metadata.json,local
20260713T163337155845Z_C4_AgentsOnly_external_nodegoat_r2,C4_AgentsOnly,external_nodegoat,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163337155845Z_C4_AgentsOnly_external_nodegoat_r2\metadata.json,local
20260713T163403679051Z_C5_SecFlowOps_external_nodegoat_r2,C5_SecFlowOps,external_nodegoat,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163403679051Z_C5_SecFlowOps_external_nodegoat_r2\metadata.json,local
20260713T163429932785Z_C1_NonBlockingScanning_external_dvna_r2,C1_NonBlockingScanning,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163429932785Z_C1_NonBlockingScanning_external_dvna_r2\metadata.json,local
20260713T163444572897Z_C2_AutoScanning_external_dvna_r2,C2_AutoScanning,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163444572897Z_C2_AutoScanning_external_dvna_r2\metadata.json,local
20260713T163458381953Z_C3_PolicyOnly_external_dvna_r2,C3_PolicyOnly,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163458381953Z_C3_PolicyOnly_external_dvna_r2\metadata.json,local
20260713T163512383905Z_C4_AgentsOnly_external_dvna_r2,C4_AgentsOnly,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163512383905Z_C4_AgentsOnly_external_dvna_r2\metadata.json,local
20260713T163539099706Z_C5_SecFlowOps_external_dvna_r2,C5_SecFlowOps,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163539099706Z_C5_SecFlowOps_external_dvna_r2\metadata.json,local
20260713T163606298336Z_C1_NonBlockingScanning_external_requests_r3,C1_NonBlockingScanning,external_requests,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163606298336Z_C1_NonBlockingScanning_external_requests_r3\metadata.json,local
20260713T163620415289Z_C2_AutoScanning_external_requests_r3,C2_AutoScanning,external_requests,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163620415289Z_C2_AutoScanning_external_requests_r3\metadata.json,local
20260713T163634745605Z_C3_PolicyOnly_external_requests_r3,C3_PolicyOnly,external_requests,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163634745605Z_C3_PolicyOnly_external_requests_r3\metadata.json,local
20260713T163650734554Z_C4_AgentsOnly_external_requests_r3,C4_AgentsOnly,external_requests,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163650734554Z_C4_AgentsOnly_external_requests_r3\metadata.json,local
20260713T163720138138Z_C5_SecFlowOps_external_requests_r3,C5_SecFlowOps,external_requests,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163720138138Z_C5_SecFlowOps_external_requests_r3\metadata.json,local
20260713T163749130109Z_C1_NonBlockingScanning_external_flask_r3,C1_NonBlockingScanning,external_flask,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163749130109Z_C1_NonBlockingScanning_external_flask_r3\metadata.json,local
20260713T163804480976Z_C2_AutoScanning_external_flask_r3,C2_AutoScanning,external_flask,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163804480976Z_C2_AutoScanning_external_flask_r3\metadata.json,local
20260713T163819469309Z_C3_PolicyOnly_external_flask_r3,C3_PolicyOnly,external_flask,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163819469309Z_C3_PolicyOnly_external_flask_r3\metadata.json,local
20260713T163835290710Z_C4_AgentsOnly_external_flask_r3,C4_AgentsOnly,external_flask,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163835290710Z_C4_AgentsOnly_external_flask_r3\metadata.json,local
20260713T163905968956Z_C5_SecFlowOps_external_flask_r3,C5_SecFlowOps,external_flask,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163905968956Z_C5_SecFlowOps_external_flask_r3\metadata.json,local
20260713T163937930422Z_C1_NonBlockingScanning_external_express_r3,C1_NonBlockingScanning,external_express,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163937930422Z_C1_NonBlockingScanning_external_express_r3\metadata.json,local
20260713T163954357105Z_C2_AutoScanning_external_express_r3,C2_AutoScanning,external_express,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T163954357105Z_C2_AutoScanning_external_express_r3\metadata.json,local
20260713T164009946350Z_C3_PolicyOnly_external_express_r3,C3_PolicyOnly,external_express,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164009946350Z_C3_PolicyOnly_external_express_r3\metadata.json,local
20260713T164025954447Z_C4_AgentsOnly_external_express_r3,C4_AgentsOnly,external_express,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164025954447Z_C4_AgentsOnly_external_express_r3\metadata.json,local
20260713T164054902577Z_C5_SecFlowOps_external_express_r3,C5_SecFlowOps,external_express,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164054902577Z_C5_SecFlowOps_external_express_r3\metadata.json,local
20260713T164123583419Z_C1_NonBlockingScanning_external_nodegoat_r3,C1_NonBlockingScanning,external_nodegoat,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164123583419Z_C1_NonBlockingScanning_external_nodegoat_r3\metadata.json,local
20260713T164138422939Z_C2_AutoScanning_external_nodegoat_r3,C2_AutoScanning,external_nodegoat,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164138422939Z_C2_AutoScanning_external_nodegoat_r3\metadata.json,local
20260713T164154405622Z_C3_PolicyOnly_external_nodegoat_r3,C3_PolicyOnly,external_nodegoat,external_open_source,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164154405622Z_C3_PolicyOnly_external_nodegoat_r3\metadata.json,local
20260713T164212979176Z_C4_AgentsOnly_external_nodegoat_r3,C4_AgentsOnly,external_nodegoat,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164212979176Z_C4_AgentsOnly_external_nodegoat_r3\metadata.json,local
20260713T164245476072Z_C5_SecFlowOps_external_nodegoat_r3,C5_SecFlowOps,external_nodegoat,external_open_source,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164245476072Z_C5_SecFlowOps_external_nodegoat_r3\metadata.json,local
20260713T164318386250Z_C1_NonBlockingScanning_external_dvna_r3,C1_NonBlockingScanning,external_dvna,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164318386250Z_C1_NonBlockingScanning_external_dvna_r3\metadata.json,local
20260713T164337331354Z_C2_AutoScanning_external_dvna_r3,C2_AutoScanning,external_dvna,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164337331354Z_C2_AutoScanning_external_dvna_r3\metadata.json,local
20260713T164353723981Z_C3_PolicyOnly_external_dvna_r3,C3_PolicyOnly,external_dvna,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164353723981Z_C3_PolicyOnly_external_dvna_r3\metadata.json,local
20260713T164415575683Z_C4_AgentsOnly_external_dvna_r3,C4_AgentsOnly,external_dvna,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164415575683Z_C4_AgentsOnly_external_dvna_r3\metadata.json,local
20260713T164445903285Z_C5_SecFlowOps_external_dvna_r3,C5_SecFlowOps,external_dvna,external_open_source,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T164445903285Z_C5_SecFlowOps_external_dvna_r3\metadata.json,local
20260713T172602663121Z_C5_SecFlowOps_external_nodegoat_r1,C5_SecFlowOps,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T172602663121Z_C5_SecFlowOps_external_nodegoat_r1\metadata.json,local
20260713T173124815628Z_C1_NonBlockingScanning_injected_requests_r1,C1_NonBlockingScanning,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173124815628Z_C1_NonBlockingScanning_injected_requests_r1\metadata.json,local
20260713T173144690633Z_C4_AgentsOnly_injected_requests_r1,C4_AgentsOnly,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173144690633Z_C4_AgentsOnly_injected_requests_r1\metadata.json,local
20260713T173218294105Z_C5_SecFlowOps_injected_requests_r1,C5_SecFlowOps,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173218294105Z_C5_SecFlowOps_injected_requests_r1\metadata.json,local
20260713T173304301011Z_C1_NonBlockingScanning_injected_flask_r1,C1_NonBlockingScanning,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173304301011Z_C1_NonBlockingScanning_injected_flask_r1\metadata.json,local
20260713T173325138063Z_C4_AgentsOnly_injected_flask_r1,C4_AgentsOnly,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173325138063Z_C4_AgentsOnly_injected_flask_r1\metadata.json,local
20260713T173402553164Z_C5_SecFlowOps_injected_flask_r1,C5_SecFlowOps,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173402553164Z_C5_SecFlowOps_injected_flask_r1\metadata.json,local
20260713T173440482242Z_C1_NonBlockingScanning_injected_express_r1,C1_NonBlockingScanning,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173440482242Z_C1_NonBlockingScanning_injected_express_r1\metadata.json,local
20260713T173457716725Z_C4_AgentsOnly_injected_express_r1,C4_AgentsOnly,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173457716725Z_C4_AgentsOnly_injected_express_r1\metadata.json,local
20260713T173532317539Z_C5_SecFlowOps_injected_express_r1,C5_SecFlowOps,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173532317539Z_C5_SecFlowOps_injected_express_r1\metadata.json,local
20260713T173607325063Z_C1_NonBlockingScanning_injected_requests_r2,C1_NonBlockingScanning,injected_requests,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173607325063Z_C1_NonBlockingScanning_injected_requests_r2\metadata.json,local
20260713T173625993763Z_C4_AgentsOnly_injected_requests_r2,C4_AgentsOnly,injected_requests,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173625993763Z_C4_AgentsOnly_injected_requests_r2\metadata.json,local
20260713T173702304402Z_C5_SecFlowOps_injected_requests_r2,C5_SecFlowOps,injected_requests,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173702304402Z_C5_SecFlowOps_injected_requests_r2\metadata.json,local
20260713T173738723922Z_C1_NonBlockingScanning_injected_flask_r2,C1_NonBlockingScanning,injected_flask,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173738723922Z_C1_NonBlockingScanning_injected_flask_r2\metadata.json,local
20260713T173758387813Z_C4_AgentsOnly_injected_flask_r2,C4_AgentsOnly,injected_flask,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173758387813Z_C4_AgentsOnly_injected_flask_r2\metadata.json,local
20260713T173833849356Z_C5_SecFlowOps_injected_flask_r2,C5_SecFlowOps,injected_flask,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173833849356Z_C5_SecFlowOps_injected_flask_r2\metadata.json,local
20260713T173910023464Z_C1_NonBlockingScanning_injected_express_r2,C1_NonBlockingScanning,injected_express,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173910023464Z_C1_NonBlockingScanning_injected_express_r2\metadata.json,local
20260713T173928174773Z_C4_AgentsOnly_injected_express_r2,C4_AgentsOnly,injected_express,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T173928174773Z_C4_AgentsOnly_injected_express_r2\metadata.json,local
20260713T174003918436Z_C5_SecFlowOps_injected_express_r2,C5_SecFlowOps,injected_express,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174003918436Z_C5_SecFlowOps_injected_express_r2\metadata.json,local
20260713T174038152062Z_C1_NonBlockingScanning_injected_requests_r3,C1_NonBlockingScanning,injected_requests,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174038152062Z_C1_NonBlockingScanning_injected_requests_r3\metadata.json,local
20260713T174056139806Z_C4_AgentsOnly_injected_requests_r3,C4_AgentsOnly,injected_requests,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174056139806Z_C4_AgentsOnly_injected_requests_r3\metadata.json,local
20260713T174129609158Z_C5_SecFlowOps_injected_requests_r3,C5_SecFlowOps,injected_requests,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174129609158Z_C5_SecFlowOps_injected_requests_r3\metadata.json,local
20260713T174202742539Z_C1_NonBlockingScanning_injected_flask_r3,C1_NonBlockingScanning,injected_flask,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174202742539Z_C1_NonBlockingScanning_injected_flask_r3\metadata.json,local
20260713T174220396780Z_C4_AgentsOnly_injected_flask_r3,C4_AgentsOnly,injected_flask,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174220396780Z_C4_AgentsOnly_injected_flask_r3\metadata.json,local
20260713T174255025299Z_C5_SecFlowOps_injected_flask_r3,C5_SecFlowOps,injected_flask,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174255025299Z_C5_SecFlowOps_injected_flask_r3\metadata.json,local
20260713T174341131295Z_C1_NonBlockingScanning_injected_express_r3,C1_NonBlockingScanning,injected_express,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174341131295Z_C1_NonBlockingScanning_injected_express_r3\metadata.json,local
20260713T174401485668Z_C4_AgentsOnly_injected_express_r3,C4_AgentsOnly,injected_express,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174401485668Z_C4_AgentsOnly_injected_express_r3\metadata.json,local
20260713T174438818084Z_C5_SecFlowOps_injected_express_r3,C5_SecFlowOps,injected_express,injected_external_real_base,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174438818084Z_C5_SecFlowOps_injected_express_r3\metadata.json,local
20260713T174742117192Z_C1_NonBlockingScanning_injected_requests_r1,C1_NonBlockingScanning,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174742117192Z_C1_NonBlockingScanning_injected_requests_r1\metadata.json,local
20260713T174803516541Z_C4_AgentsOnly_injected_requests_r1,C4_AgentsOnly,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174803516541Z_C4_AgentsOnly_injected_requests_r1\metadata.json,local
20260713T174840287622Z_C5_SecFlowOps_injected_requests_r1,C5_SecFlowOps,injected_requests,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174840287622Z_C5_SecFlowOps_injected_requests_r1\metadata.json,local
20260713T174914593697Z_C1_NonBlockingScanning_injected_flask_r1,C1_NonBlockingScanning,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174914593697Z_C1_NonBlockingScanning_injected_flask_r1\metadata.json,local
20260713T174933104500Z_C4_AgentsOnly_injected_flask_r1,C4_AgentsOnly,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T174933104500Z_C4_AgentsOnly_injected_flask_r1\metadata.json,local
20260713T175008883149Z_C5_SecFlowOps_injected_flask_r1,C5_SecFlowOps,injected_flask,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175008883149Z_C5_SecFlowOps_injected_flask_r1\metadata.json,local
20260713T175043704075Z_C1_NonBlockingScanning_injected_express_r1,C1_NonBlockingScanning,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175043704075Z_C1_NonBlockingScanning_injected_express_r1\metadata.json,local
20260713T175101206846Z_C4_AgentsOnly_injected_express_r1,C4_AgentsOnly,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175101206846Z_C4_AgentsOnly_injected_express_r1\metadata.json,local
20260713T175135692552Z_C5_SecFlowOps_injected_express_r1,C5_SecFlowOps,injected_express,injected_external_real_base,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175135692552Z_C5_SecFlowOps_injected_express_r1\metadata.json,local
20260713T175211547870Z_C1_NonBlockingScanning_injected_requests_r2,C1_NonBlockingScanning,injected_requests,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175211547870Z_C1_NonBlockingScanning_injected_requests_r2\metadata.json,local
20260713T175229089281Z_C4_AgentsOnly_injected_requests_r2,C4_AgentsOnly,injected_requests,injected_external_real_base,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T175229089281Z_C4_AgentsOnly_injected_requests_r2\metadata.json,local
